"Open the Map.","Deschideți harta."
"You can see the marker in the world. Click the arrow to bring up options or remove it.",""
"Tools","Unelte"
"You received","Ai primit"
"Unauthorized\n","Neautorizat\n"
"Username","Nume de utilizator"
"Authorized\n","Autorizat\n"
"password","parolă"
"Logging in...","Autentificare..."
"calorie consumption","consumul de calorii"
"Decreases","Scăderi"
"damage","deteriora"
"Increases","Creşteri"
"repair cost","costul reparațiilor"
"harvest yield","randamentul recoltei"
"{0} Recipe","{0} Reţetă"
"craft time","timpul meșteșugului"
"You","Tu"
"carry weight",""
"calorie cost","cost caloric"
"how close you can approach animals",""
"Bucks",""
"Queued Projects",""
"Currency Exchange is disabled (room requirements not met?)",""
"Selling","Vanzarea"
"Buying","Cumpărare"
"Balances",""
"Click to give player reputation.",""
"payment","plată"
"value",""
"Variants",""
"Tier {0}",""
"{0} output","{0} producție"
"Plots",""
"Weight: {0}kg",""
"This item can only be carried.",""
"Crafted At",""
"Harvested from",""
"Buy it at",""
"Sell it at",""
"Used in",""
"Requires {0}",""
"Ingredients",""
"Products",""
"No benefits from skills",""
"Ask an Expert To Craft It",""
"{0} Project",""
"Status",""
"Recipes",""
"Click to send a private message",""
"Welcome to Eco!",""
"Welcome back to Eco!",""
"World age: {0}",""
"Click to view in the skill window",""
"Unlocks",""
"Benefits",""
"Top Users",""
"Skills","Aptitudini"
"Produces",""
"and {0:count} more {1:items}",""
"Eyes",""
"Torso",""
"Hips",""
"Limbs",""
"Jaw",""
"Hide from the animals!",""
"Capri pants (also known as three quarter pants, capris, crop pants, pedal pushers, clam-diggers, flood pants, jams, highwaters, culottes, or toreador pants) are pants that are longer than shorts but are not as long as trousers.",""
"Dorky sombrero that doesn't fit anyone. You feel embarrassed to wear it.",""
"Cool piratey shirt that makes your biceps look bigger than they really are.",""
"Basic, ordinary, every day, run of the mill, nondescript, conventional, commonplace, humdrum, standard, middle-of-the-road, garden-variety low-top shoes.",""
"The hair with a completely normal amount of flare.",""
"The haircut your mom always made you get before you realized you could make your own decisions.",""
"Belt with a square buckle.",""
"Knee-high boots are boots that rise to the knee, or slightly thereunder. They are generally tighter around the leg shaft and ankle than at the top.",""
"Sturdy pair of slim-fit pants. Trousers are an item of clothing worn from the waist to the ankles, covering both legs separately (rather than with cloth extending across both legs as in robes, skirts, and dresses).",""
"Lighter pack that causes lower calorie consumption.",""
"Powdered acorn.",""
"A trussed roast baked to perfection.",""
"A dense whole wheat unleavened bread.",""
"A seemingly random assortment of wild plants that form a sort of salad.",""
"Smashed beans can work as a thickener or flavour enhancer.",""
"Just because the name has 'bear' in it doesn't mean it actually contains bear.",""
"A brilliantly colored bulb with an earthy sweetness.",""
"Boiled sausages might not be as pretty as grilled ones, but they're still tasty.",""
"A delicious, crispy crust hides the soft interior.",""
"A bread with a camas twist for a bit of flavor and fun.",""
"A spread of evenly baked camas bulbs; soft in the middle, golden brown on the outside.",""
"Pulverized camas works as an excellent thickener or flavour enhancer.",""
"The uneven flame might be mediocre for cooking, but the open flame imparts a great flavor.",""
"A by-product of milling, the germ is the reproductive part of the cereal that germinates.",""
"Perhaps not the best raw vegetable to char, this beet seems to have held up well enough.",""
"A fibrous and sweet treat much like a sweet potato, though slightly blackened over the heat of a campfire.",""
"At least it doesn't have any scales any more.",""
"For creating fancy foams!",""
"A warmly colored kernel studded vegetable.",""
"These deep fried corn treats are both crispy and delicious.",""
"Dried and ground corn; it's like a courser flour.",""
"Obtained from the endosperm of the kernal, cornstarch can be used as a thickening agent for sauces.",""
"Edible mushrooms that are quite tasty.",""
"Just in case you want to eat red things without eating meat.",""
"Give me all the bacon and eggs you have.",""
"A complete meal replacement solution.",""
"A tasty treat made from corn tortillas and meat.",""
"A prime cut of meat surrounded by pastry.",""
"A bitter, brightly colored shoot similar to asparagus.",""
"Without any leavening the flatbread isn't very puffy. But it's still tasty.",""
"Everything is better deep fried.",""
"Secret's in the sauce.",""
"While tomatoes are fruits, you don't usually put them in fruit salads.",""
"A bulbous fruit that used to top Saguaro cacti.",""
"A concentrated blast of huckleberry goodness.",""
"A fantastic combination of flaky crust and scrumptious berries.",""
"Oil infused with flavor to enhance it.",""
"Useful for a quick chilling.",""
"A small circular biscuit with a sweet huckleberry filling.",""
"For powdering high-fat liquids.",""
"Much like a huckleberry pie, but filled to the brim with succulent meat.",""
"A meaty stock made from the flesh of animals.",""
"Milk, although maybe not from an animal.",""
"A plant fat extracted for use in cooking.",""
"Carefully butchered meat, ready to cook.",""
"A succulent fruit coated in a rather terrifying array of spines.",""
"A perfectly marbled piece of meat.",""
"A fatty cut of meat that happens to be inexplicably tastier than other cuts.",""
"A fatty cut of raw fish.",""
"Fresh raw meat from the hunt. It should probably be cooked before being consumed.",""
"A trussed roast tied and ready to be cooked.",""
"Ground meat stuffed into an intestine casing.",""
"Chunks of extra meat.",""
"A cut of perfectly seared steak.",""
"Meat cooked in meat juices keeps the meat juicy.",""
"Even sweet lovers don't eat sugar plain.",""
"The sweetness of the fruits happens to work well with the salad.",""
"Rendered animal fat useful for more than just cooking.",""
"Intelligence is knowing this is a fruit; wisdom is not putting it in a fruit salad.",""
"A thin, unleavened flatbread.",""
"Any enzyme that can be used to bond proteins together.",""
"An eclectic arrangement of vegetables.",""
"Who knew plants in plant broth could be so tasty?",""
"A hearty stock full of assorted vegetables.",""
"A common grain that is significantly more useful processed.",""
"A thick stew made with a variety of vegetables.",""
"While a bunch of wilted fiddleheads may seem a bit sad, at least they're nutritious.",""
"A fungus that acts as an amazing leavening agent.",""
"A more advanced version of the normal combustion engine that produces a greater output.",""
"Use with the bow to hunt for food (or amaze your friends by shooting apples off of their heads).",""
"A paved surface constructed with asphalt and concrete. It's durable and extremely efficient for any wheeled vehicle.",""
"A vegetable or animal fat-based diesel fuel.",""
"A dead bison",""
"Durable building material made from fired blocks and mortar.",""
"Created by taking pulped plants and extruding them similarly to synthetic fibers.",""
"A black residue, consisting of carbon and any remaining ash.",""
"A complex electrical component used in advanced electronics.",""
"A clam.",""
"A piece of rough cloth made by weaving fibers together.",""
"An engine that generates power by combustion of fuel.",""
"Unrefined ore with traces of copper.",""
"A pipe for transporting liquids.",""
"Especially useful for industrial buildings.",""
"Ecko, the dolphin god of Eco bugs. Handle with care and lightly sprinkle with water every so often to keep moist.",""
"A motor.",""
"A dead elk.",""
"A useful material for hardening, curing, and other various uses.",""
"Plastic reinforced with glass fiber strands.",""
"Coated with a layer of epoxy, this steel refuses to rust.",""
"A dead fox.",""
"A transparent, solid material useful for more than just windows.",""
"A soft, furry pelt.",""
"Refined petroleum useful for fueling machines and generators.",""
"A toothed machine part that interlocks with others.",""
"A highly efficient conductor for delicate electronics.",""
"Unrefined ore with traces of gold.",""
"A dead hare.",""
"A log hewn and shaped to be a building material.",""
"Unrefined ore with traces of iron.",""
"Some creepy kelp.",""
"A thick hide.",""
"A stack of logs.",""
"Can be fashioned into various usable equipment.",""
"Used to create tough but rudimentary buildings.",""
"Unstable nuclear fuel.","Combustibil nuclear instabil."
"It's paper.",""
"A moving component that transfers force. Can also function as a valve occasionally.",""
"An extremely useful synthetic material derived from petrochemicals",""
"A salmon.",""
"A rotary actuator that allows for control over angular position.",""
"A rocky surface formed from smoothed rubble. It's fairly durable and efficient for any wheeled vehicle.",""
"CHEEEAAAAATER",""
"The foundation material for complex electronics.",""
"A little bit of light to help beat back the night.",""
"Clear cut debris that needs to be broken down to be more usable.",""
"A trout.",""
"A tuna.",""
"A dead turkey",""
"An urchin.",""
"A device that regulates, directs, or controls the flow of fluid.",""
"A dead wolf.",""
"Plant to grow an oak tree.",""
"Oak",""
"A good source of protein.",""
"Plant to grow beets.",""
"Plant to grow into a birch sapling.",""
"Birch",""
"Plant to grow bunchgrass.",""
"Bunchgrass",""
"Plant to grow a camas plant.",""
"Camas",""
"Plant to grow a cedar sapling.",""
"Cedar",""
"Plant to grow corn.",""
"Plant to grow creosote bushes.",""
"CreosoteBush",""
"Plant to grow crimini mushrooms.",""
"CriminiMushroom",""
"Plant to grow ferns.",""
"Fern",""
"Plant to grow fireweed.",""
"Fireweed",""
"Plant to grow a fir tree.",""
"Fir",""
"Plant to grow grass.",""
"CommonGrass",""
"Plant to grow a huckleberry bush.",""
"Huckleberry",""
"Plant to grow kelp.",""
"Plant to grow prickly pear cacti.",""
"PricklyPear",""
"Plant to grow rice.",""
"How did you even get this?",""
"Plant to grow tomato plants.",""
"Plant to grow waterweed.",""
"Waterweed",""
"Plant to grow wheat.",""
"Large cart for hauling sizable loads.",""
"Small wheelbarrow for hauling minimal loads.",""
"A solid shaped piece of metal used to hammer ingots into tools and other useful things.",""
"A solidly built brick oven useful for baking all manner of treats.",""
"A superior replacement for the bloomery that can produce steel.",""
"A chimney-shaped furnace for smelting ores.",""
"A place to store knowledge and information; leads to the town hall.",""
"A metal stand which can hold burning fuel to provide light.",""
"A block and cleaver to process raw meat into fancier dishes.",""
"Cook like a caveman on an uneven fire.",""
"A fancy candelabra for providing small amounts of light.",""
"A table for basic wooden crafts for home improvement and progress.",""
"The perfect stove for the fledgling chef.",""
"A fancy hanging candelabra.",""
"Consumes most fuels to produce energy.",""
"A place where you can sit all day and play video games! Or work on expert-level research.",""
"A board to post contracts.",""
"A sweet couch to lounge on. Now with room for your friends!",""
"Allows players to exchange currency.",""
"A statue of a dolphin. What could it mean?",""
"A wall mounted lamp that requires electricity to turn on.",""
"A set of machinery to create electronics.",""
"A complex set of machinery for creating equally complex things.",""
"A box of ice. It's in the name!",""
"Useful for baking bricks and finishing pottery.",""
"A prep area for food which allows for more complex dishes.",""
"For researching the science side of cooking. Science rules!",""
"AVOID DIRECT EYE EXPOSURE",""
"A wooden potty.",""
"A fancy tool bench that creates equally fancy toys.",""
"A workstation for hewing and shaping stone into usable objects.",""
"Refines food resources by crushing them under a stone millstone.",""
"Allows for the creation of currency.",""
"Sets of pipes and tanks which refine crude petroleum into usable products.",""
"A comfy chair to rest in.",""
"Sometimes you just want to bring a little bit of nature into your house.",""
"Drill, baby! Drill!",""
"An icebox from the future with significantly better cooling properties.",""
"A basic table for researching new technologies and skills.",""
"For rolling steel into more buildable materials.",""
"A large area rug to cover that weird stain.",""
"A medium rug for medium uses.",""
"A small rug for when you just didn't have enough materials to make a bigger one.",""
"A basket of salt.",""
"Used to saw wood into lumber.",""
"When a shelf and a cabinet aren't enough individually.",""
"Designates a 5x5x5 area as storage for large items.",""
"A stone stand which can hold burning fuel to provide light.",""
"PLACEHOLDER",""
"A container you can store items in.",""
"Allows the selling and trading of items.",""
"A heavy stove for cooking more complex dishes.",""
"A towering metal light post that requires electricity to run.",""
"A candle which can burn tallow to produce a small amount of light.",""
"A pottery lamp. Fuel with tallow.",""
"A candle mounted on a wall bracket which can burn tallow to produce a small amount of light.",""
"A stand for a torch.",""
"Allows the setting of taxes.",""
"A set of smoothing and woodworking tools that assist in creating wheels and transportation.",""
"A wall mounted candle.",""
"Sometimes it can be nice to have clean clothes.",""
"Why hand scrub your clothes on a washboard when you could throw them into this magical cleaning machine?",""
"A much more comfortable bed made with fabric.",""
"A nice, scratchy and horrible uncomfortable bed. But at least it keeps you off the ground.",""
"A large sign for all your large text needs!",""
"A bench for the basics and making even more benches.",""
"Oil Amount",""
"Error or otherwise informative message goes here.",""
"Eco",""
"Mine",""
"Place",""
"Pick Up",""
"Rotate\n",""
"Hidden",""
"{0:name} has logged in to this world for the first time!",""
"Grass",""
"Hare",""
"Elk",""
"Wolf",""
"Creosote Bush",""
"Prickly Pear",""
"Bison",""
"Turkey",""
"Fox",""
"Otter",""
"Salal",""
"Amanita Mushroom",""
"Crimini Mushroom",""
"Saguaro Cactus",""
"Tortoise",""
"species","specie"
"item","articol"
"benefit",""
"recipe",""
"Loading objects",""
"Loading items...",""
"Loading objects...",""
"Entering world...",""
"Loading","Se încarcă"
"Thanks for supporting ECO!",""
"AWOOOOOOOOO",""
"[Select on toolbar and right-click to place.]",""
"Repair requires {0}",""
"English",""
"That item is not the right type of clothing",""
"{0} Calories",""
"No nutrients, {0}",""
"Not enough room in inventory",""
"Can't modify an item stack quantity to below zero",""
"{0:skill} is required to craft this.",""
"A {0:room module} is needed to craft {1:item}",""
"{0:skill scroll} created. Read to gain skill or share with other players.","{0:skill scroll} creată. Citiți pentru a câștiga pricepere sau a împărtăși cu alți jucători."
"{0:username} discovered {1:skill}!",""
"Done.",""
"Loading world",""
"Chop",""
"Smite",""
"Reap",""
"Dig",""
"Displays government activity, such as laws and elections, and provides links to the server's web page.",""
"Your currently carried items.",""
"Opens the world graphs.",""
"Opens the objectives panel, showing the stated objectives and other activities of citizens.","Deschide panoul de obiective, arătând obiectivele declarate și alte activități ale cetățenilor."
"Store Credit",""
"A multiplier applied to the cost of learning a specialty.",""
"Whether or not a meteor exists in the world.",""
"Time in days when the meteor will impact.",""
"Whether to use a whitelist to choose which mods to load.  If disabled, all mods will be loaded.",""
"If the WhitelistEnabled setting is turned on, the whitelist of mods to load, by .dll file name",""
"Check for unity file updates regularly. (Useful if you are actively building mod bundles and don't want to restart the server to test changes.)",""
"Whether or not to post this server to Strange Loop Games public server listings.",""
"If not empty, require this password to connect to the server, unless the connecting user is on the whitelist.",""
"The description of this server.",""
"Port for game traffic.",""
"Port for web traffic.",""
"Rate at which the server sends updates to clients, per second.  (1 - 60)",""
"If set, rooms can have empty blocks serve as windows and still count as a room.",""
"Game progress time advances at this rate.",""
"Base skill rate gain.",""
"Scales skill penalty due to suffocation. (0 to disable)",""
"Number of layer images/day to store in save file. (Default: 4)",""
